Seed,Closest,Furthest,Average
12144,1278.9557,35805.117,16446.418
12145,1686.4166,36830.73,16923.695
12146,1714.2368,37851.46,17234.648
12147,1485.0405,38121.816,17886.73
12148,1336.3772,37659.242,17678.855
12149,1710.7623,36792.312,17273.926
12150,1443.1201,37345.773,17581.408
12151,1271.7646,38853.453,16821.244
12152,1683.0106,37362.99,17440.242
12153,1421.8032,38195.152,17703.232
12154,1580.9241,36674.605,17065.385
12155,1408.3032,38912.582,17001.082
12156,1861.283,36139.145,16593.45
12157,1162.7483,38054.5,18089.852
12158,2187.7292,38496.61,17968.92
12159,1536.908,36389.023,16740.438
12160,1613.2395,38344.516,16998.195
12161,1684.9437,38904.473,18081.846
12162,1295.2676,35554.098,16544.889
12163,1436.3359,38914.133,17390.93
12164,908.5056,38312.047,16634.21
12165,1224.3807,39060.15,17759.965
12166,1277.115,37504.52,17582.707
12167,1884.976,39297.312,17912.082
12168,1724.6713,36156.586,17997.764
12169,1549.0282,40804.27,18274.465
12170,1274.2231,38952.12,17989.121
12171,1207.347,37687.598,17572.088
12172,1529.3442,37511.832,17832.93
12173,1514.0312,36849.6,16715.268
12174,2290.739,38590.832,16946.205
12175,2165.9568,38252.066,17679.982
12176,1455.6617,39471.66,16998.633
12177,1678.6465,36921.414,16322.524
12178,1391.7131,36447.598,16797.332
12179,1349.0486,39176.348,17014.76
12180,1712.037,38420.066,16973.893
12181,1629.9349,39144.586,18244.623
12182,1439.3853,38882.207,18018.256
12183,1336.3885,36538.684,17768.54
12184,1254.0975,36028.125,15933.174
12185,1696.5,39684.125,17847.219
12186,1306.266,37427.5,16085.594
12187,1414.0826,38743.457,18221.438
12188,1552.1448,39175.176,17085.135
12189,1834.3099,35829.008,16328.853
12190,1772.6782,39112.93,17846.38
12191,1490.6501,34643.766,15902.507
12192,1442.6051,38570.93,17341.182
12193,1677.8014,38673.707,17808.133
12194,1847.8904,37801.242,17649.305
12195,1411.8427,39320.316,17418.621
12196,2202.1292,36312.383,17269.92
12197,1915.192,37782.15,17124.428
12198,1362.3452,39777.246,18104.027
12199,1936.9097,37661.18,16868.104
12200,1510.1908,37909.39,16773.062
12201,1309.5245,38104.73,17071.148
12202,1462.0773,39946.164,18328.59
12203,1571.43,40469.83,17655.459
12204,1637.599,37491.203,17432.588
12205,1027.7701,37597.266,17414.432
12206,1584.8787,36751.734,16484.31
12207,1573.257,37869.996,17563.715
12208,1675.9309,37299.406,18131.445
12209,1414.3965,40637.645,17838.973
12210,1631.651,38871.66,16160.395
12211,2162.2295,37117.438,16919.129
12212,1337.0933,39902.426,17911.75
12213,1651.4764,38963.035,17874.234
12214,1447.3354,36849.113,16426.836
12215,1575.8125,38318.688,17334.865
12216,1577.73,37243.04,17559.41
12217,1352.3052,38321.383,17466.564
12218,1191.1522,37630.445,16293.759
12219,1414.5933,39970.297,18848.709
12220,1406.6261,37993.098,17407.959
12221,1914.9573,36070.645,17499.059
12222,1506.8105,39036.055,18372.316
12223,1657.6901,39484.51,17475.518
12224,1485.5194,37716.707,17940.004
12225,1624.5591,39329.266,17937.979
12226,1220.5421,37985.516,17292.45
12227,1347.8737,37872.105,17209.973
12228,1692.8538,39948.63,17104.555
12229,1632.8064,37407.934,17310.535
12230,1895.2305,37508.984,16991.371
12231,1406.313,38838.105,17202.855
12232,1179.5857,38843.273,17546.885
12233,1469.0999,36339.465,16403.89
12234,1470.4729,37106.535,17189.54
12235,1273.0422,38071.934,17308.033
12236,1182.4858,37158.37,16271.455
12237,1741.6586,39615.168,18054.643
12238,1899.4314,38998.21,17530.783
12239,1195.0978,39119.258,18888.928
12240,1647.4717,39283.32,18164.736
12241,1482.3634,36973.68,17177.758
12242,1386.8058,37871.3,18403.256
12243,1961.043,38278.516,16486.518
12244,1435.7561,37308.64,17634.494
12245,1563.0634,38744.41,17357.09
12246,1386.4302,37101.637,17240.244
12247,1739.1489,39125.55,18030.248
12248,1324.8915,40399.41,18484.238
12249,1381.7184,37835.996,17008.375
12250,1441.967,40299.797,17447.13
12251,1447.1727,39367.164,16719.766
12252,1663.4171,39328.89,17767.496
12253,1325.3561,38721.27,18157.645
12254,1403.2349,38328.902,17283.12
12255,1734.0801,39875.07,17391.617
12256,1156.2701,38088.152,17483.523
12257,1229.8472,36178.016,16619.361
12258,1512.5845,38103.777,17429.283
12259,1882.6326,38237.035,16327.361
12260,1535.7255,36940.36,17548.848
12261,1403.4146,38595.59,17832.459
12262,1339.1188,38020.895,18443.004
12263,1634.8131,39420.57,18232.352
12264,1841.7604,36483.164,17009.523
12265,1944.9985,37589.293,17127.47
12266,1855.7971,36886.215,16665.314
12267,1182.7992,37099.5,16691.455
12268,1696.3965,37925.176,16932.578
12269,1565.7875,39229.645,17855.117
12270,1617.3911,36658.523,17283.977
12271,1671.6509,37353.527,16835.742
12272,1443.1158,38159.016,17740.355
12273,1440.4316,39110.445,17416.21
12274,1355.4447,39804.805,17861.959
12275,1147.3483,39132.914,17850.566
12276,1707.6733,35754.574,16281.314
12277,1619.1102,35636.82,17301.463
12278,1262.5079,39242.04,17588.805
12279,1664.6603,39795.03,18497.74
12280,2013.4216,40612.492,18148.54
12281,1887.5376,39392.016,17676.95
12282,1285.8247,37666.703,17678.11
12283,1322.5599,37893.72,17122.262
12284,1693.7034,38327.285,17711.861
12285,1590.4193,40699.367,18042.953
12286,1945.4397,37590.332,17189.305
12287,1518.0083,37768.223,17320.758
12288,1221.6406,37508.906,17046.56
12289,1441.2275,38133.082,17436.395
12290,1460.4603,36639.89,17217.648
12291,1603.2051,36809.168,17765.646
12292,1325.9648,37985.176,17448.729
12293,1801.8209,38235.08,17042.023
12294,1251.3978,35451.402,16499.074
12295,1857.1138,39438.355,17759.559
12296,1416.1897,36695.527,16874.502
12297,1523.8978,38491.168,18382.72
12298,2001.0538,39227.984,17038.46
12299,1817.2422,35194.64,16031.366
12300,1569.6783,36192.266,16818.416
12301,1480.806,39198.445,18371.928
12302,1407.024,40070.395,17932.023
12303,1887.2988,36128.61,16682.129
12304,1577.6465,37853.145,18251.104
12305,1306.7704,36705.32,16217.998
12306,1432.7765,40149.113,16218.333
12307,1804.5293,38067.027,16630.53
12308,1672.5981,37712.805,16399.191
12309,1676.6478,39766.926,18511.049
12310,1631.7625,37301.3,17460.287
12311,2274.0464,39564.484,18193.895
12312,2107.375,37588.027,16903.568
12313,1699.7506,38973.2,17859.37
12314,1260.8687,37699.598,16274.715
12315,1734.7764,36570.594,16351.723
12316,2021.1167,39419.777,18123.664
12317,1470.3365,37994.1,17366.34
12318,1617.437,40018.82,17985.814
12319,1902.5109,38904.984,17708.13
12320,1529.6699,38639.477,17881.074
12321,1254.7687,37564.445,17101.61
12322,2065.7937,36383.92,17360.37
12323,1061.2743,39229.67,17677.932
12324,1467.1448,38921.23,17336.523
12325,1631.9065,39515.81,17128.514
12326,1011.6085,37437.055,17936.492
12327,1637.2865,37334.406,17987.695
12328,1623.7137,40240.29,17232.424
12329,1234.2198,37461.332,17844.695
12330,906.5146,38806.574,17242.996
12331,1502.3728,38380.32,17610.393
12332,956.9989,38653.523,17371.242
12333,1864.9438,37807.832,17340.955
12334,1310.1166,38762.71,18274.033
12335,2399.252,39964.555,17834.81
12336,2556.5396,38465.883,17813.586
12337,1911.3579,36121.16,17495.764
12338,1614.6019,37689.6,17270.36
12339,1518.4205,39927.82,17448.46
12340,1447.2397,38303.266,17156.746
12341,1496.8829,39602.8,17590.473
12342,1405.3224,38927.53,17938.906
12343,1285.351,37944.94,16344.484
12344,1047.7905,37668.42,16999.102
12345,1455.3586,39328.223,17872.371
12346,1533.2998,37991.047,17921.293
12347,1753.9915,35968.05,16668.129
12348,1709.1573,38822.918,17297.379
12349,1919.5536,39181.523,17356.127
12350,1127.3516,39612.06,18182.545
12351,1768.4327,40323.047,19334.26
12352,1574.2667,38926.36,17626.072
12353,1364.1383,40157.258,18501.143
12354,1732.6636,36797.215,16525.207
12355,1915.9666,38970.766,18036.055
12356,1727.0371,40965.953,18326.87
12357,1474.6177,36947.402,16538.79
12358,1236.3782,37165.31,16394.34
12359,1633.0851,40500.316,18191.783
12360,1656.3374,40583.04,19022.66
12361,1706.7758,38284.87,17286.336
12362,1258.1874,37707.34,16184.833
12363,1932.6158,38678.367,18666.207
12364,1726.6136,38932.293,17725.023
12365,1792.6562,39045.79,17776.559
12366,1701.8002,37713.402,17047.953
12367,1734.5221,40032.633,17829.883
12368,1418.3684,36641.973,17136.785
12369,1649.163,37161.723,16952.875
12370,1398.7693,40065.746,18482.959
12371,1847.5332,39896.766,17675.549
12372,1793.397,40352.18,18869.182
12373,1493.3303,35885.207,17494.184
12374,1350.8611,35496.465,16696.291
12375,1549.6312,39265.7,18122.193
12376,1413.984,38845.69,17794.7
12377,1608.2095,40659.816,18560.344
12378,1673.4901,39414.465,17080.908
12379,1514.6089,37435.125,18180.717
12380,1396.5422,36069.85,16601.74
12381,1131.1819,40123.72,18493.25
12382,1948.9559,36602.797,16190.309
12383,1321.5839,37726.535,16605.354
12384,1006.75574,38200.64,17057.197
12385,1442.0997,39453.33,16660.373
12386,1541.6688,38362.23,17134.787
12387,1962.551,36732.785,16385.201
12388,1180.4229,35754.918,16619.914
12389,1348.1066,38926.344,17015.326
12390,1558.717,36674.965,17024.777
12391,1538.094,40283.12,17904.807
12392,1398.2827,35309.973,16148.0205
12393,1498.216,39616.188,18145.064
12394,1034.9628,38999.61,17724.795
12395,1713.9431,39701.297,17245.316
12396,1536.903,40233.047,17973.39
12397,1435.7153,38621.08,17166.062
12398,1217.1499,39369.055,17681.629
12399,1163.4178,40238.617,17422.55
12400,1437.079,37591.977,17347.902
12401,1373.2902,36044.062,16241.082
12402,1711.8892,38454.164,16872.1
12403,1824.9995,40527.88,18065.633
12404,1585.6182,39083.227,18021.842
12405,1660.986,36776.938,16790.174
12406,1850.5045,36711.617,17264.18
12407,1511.7174,40222.637,18456.957
12408,1138.8527,38785.95,17903.576
12409,1610.6997,39431.965,18768.07
12410,1241.6304,38270.88,17131.84
12411,1545.5734,38262.81,16542.055
12412,1493.7153,39935.523,18650.756
12413,1653.9155,40150.547,17636.852
12414,1236.0063,38095.496,18154.46
12415,1416.227,39421.387,18727.34
12416,1633.6088,37392.05,17628.91
12417,1406.1329,38813.473,17073.457
12418,1750.0033,38752.83,17075.82
12419,1724.8256,36938.824,17151.975
12420,1323.2627,40815.67,17578.795
12421,1088.3496,39765.45,17015.795
12422,1626.4807,38198.707,17712.148
12423,1886.6853,40615.758,18244.414
12424,1759.2212,39753.992,17455.588
12425,1411.9104,37993.797,17291.477
12426,1613.6515,36620.953,16511.15
12427,1450.8099,41713.79,18546.828
12428,1588.1108,37999.68,17357.855
12429,1276.6614,38979.094,17302.633
12430,1350.0671,37791.516,17482.625
12431,1199.4418,38497.918,17349.23
12432,1425.6532,39868.36,16972.262
12433,952.92456,39577.348,17266.64
12434,1579.7109,39375.047,18149.76
12435,1330.1931,38772.797,18095.297
12436,1894.9006,39496.96,17628.334
12437,1367.5822,39003.59,18334.639
12438,1359.7285,36980.75,17154.854
12439,1681.187,41382.332,19370.164
12440,1631.4132,38982.902,18317.738
12441,1524.3585,37893.957,17754.76
12442,1491.5049,37348.734,18087.686
12443,1805.6167,39222.83,18053.533
12444,1712.011,39118.36,18155.793
12445,1653.5638,38500.203,17972.586
12446,1175.1678,39016.176,17834.273
12447,1602.5516,36615.16,17166.703
12448,2001.4618,35809.33,16967.004
12449,1643.2878,39879.516,16766.893
12450,1660.6372,40132.64,18706.398
12451,1728.5365,34216.938,16189.41
12452,1370.6248,39492.61,18212.05
12453,1632.3756,40160.207,18312.398
12454,1547.7891,36922.15,16922.727
12455,1265.6444,39220.547,16691.457
12456,1392.9789,37778.688,17162.91
12457,1609.1128,37315.92,18019.72
12458,1532.6312,39760.316,17811.727
12459,1313.478,38620.383,17570.633
12460,1392.2466,38064.86,17242.209
12461,1387.6571,39108.195,17955.951
12462,1780.7874,36055.863,17153.889
12463,1694.938,39354.66,17715.893
12464,1863.1812,38302.64,18510.521
12465,1532.4199,39952.164,18507.236
12466,1589.4008,36716.293,16924.883
12467,2234.0605,38629.02,17565.63
12468,1742.2206,38206.56,17686.52
12469,1469.1101,40632.324,18477.412
12470,1772.0829,40606.305,17641.346
12471,1635.1066,38236.902,17684.514
12472,1455.8511,36456.195,16998.537
12473,1470.2483,34697.777,16474.955
12474,2301.1177,36532.41,16257.806
12475,1579.7247,37652.11,16475.402
12476,1738.5399,39703.39,18308.35
12477,1615.5884,39232.773,17487.633
12478,1717.0447,36179.63,17090.242
12479,1480.2902,36981.89,17502.383
12480,1228.1401,38111.156,17217.451
12481,1112.284,36908.21,17073.303
12482,1755.1111,41019.715,18364.084
12483,1687.9004,38809.496,17959.959
12484,1555.5464,38344.02,17266.406
12485,1516.05,39468.54,17663.285
12486,1592.4905,40478.332,16973.932
12487,1381.9547,40242.99,17440.229
12488,1244.9847,38797.79,17645.443
12489,1791.3768,37758.844,17363.197
12490,1311.4562,38898.64,18006.195
12491,1758.6105,36522.676,16069.113
12492,1673.8967,39642.23,17689.312
12493,1144.7468,37111.25,16787.768
12494,1653.5309,37656.914,17040.977
12495,1971.118,39159.605,17874.842
12496,1480.8843,36368.902,17410.54
12497,1631.6278,37511.285,17532.758
12498,1458.7217,39104.04,17256.656
12499,1607.6431,39956.75,18000.799
12500,1431.2325,39636.39,17773.723
12501,1108.5511,39018.652,16230.861
12502,1543.4769,37828.426,16809.059
12503,1236.2654,36549.605,16068.531
12504,886.2149,38510.715,18180.754
12505,1273.5936,37935.85,17487.498
12506,1586.267,40419.016,19083.33
12507,1601.6931,36517.74,16031.772
12508,1429.9167,40165.01,17811.219
12509,1649.6478,38833.797,18656.232
12510,1531.2368,36675.957,16609.73
12511,1789.4912,39615.133,18449.291
12512,1657.0155,40215.082,17506.133
12513,1956.6465,37788.36,17382.273
12514,1553.1294,39056.27,18242.275
12515,997.6419,40390.473,17800.008
12516,1459.8131,38079.75,18139.826
12517,1600.2318,39638.477,18097.68
12518,1825.0831,36631.266,17547.072
12519,1473.4857,38081.76,16957.102
12520,1489.3237,39379.297,17865.877
12521,1521.822,36991.973,16503.852
12522,1014.2595,38399.508,17162.854
12523,1580.922,38740.39,17615.23
12524,1499.4238,37198.65,16983.094
12525,1664.1597,38591.152,17289.293
12526,1570.1031,37786.61,17245.893
12527,1461.8633,35832.977,16581.46
12528,1448.2509,37800.258,16910.217
12529,1476.4347,38713.145,16410.531
12530,1526.3608,38788.8,17077.52
12531,1946.0972,38015.344,17824.398
12532,1337.6094,39828.07,17820.674
12533,1122.4738,37596.406,17457.555
12534,1721.5172,36642.895,17459.865
12535,1662.5605,37925.72,17245.36
12536,1429.368,38328.156,17039.316
12537,1633.9907,38431.008,17905.086
12538,1456.5876,38694.355,16752.402
12539,1281.8616,35659.96,16608.258
12540,1807.9406,40542.188,18567.066
12541,1457.2502,40537.336,18146.334
12542,1432.8833,36941.89,16605.922
12543,1604.4182,38222.387,17280.033
12544,1477.9657,37857.3,17240.066
12545,1757.9534,38256.547,18041.936
12546,1547.8159,37322.73,17596.166
12547,1407.9768,39735.195,17968.373
12548,1459.4559,39080.7,17837.213
12549,1134.0737,37949.277,17728.893
12550,1411.0405,38762.61,17399.062
12551,1437.1858,37636.984,17357.342
12552,1311.7731,40201.457,18007.334
12553,1552.5192,39782.535,18606.287
12554,1372.5864,37955.496,17370.99
12555,1767.086,37760.516,16975.293
12556,1681.7356,37892.13,17558.87
12557,1521.7927,37706.223,17224.914
12558,2035.5898,36276.41,16575.318
12559,1328.062,39433.58,18120.2
12560,1724.355,34619.2,16406.133
12561,1379.2079,38578.492,18626.318
12562,1630.4333,37523.93,16165.828
12563,1428.7118,39510.297,18409.023
12564,1321.9623,37926.723,16873.838
12565,1131.6982,34880.047,16526.916
12566,1511.8795,36060.863,17044.027
12567,1894.2144,39234.562,18018.338
12568,1374.299,36909.133,17089.521
12569,1335.8842,36769.633,16333.141
12570,1229.5422,39608.86,17172.656
12571,1618.0634,39466.77,17724.365
12572,1704.6521,35606.35,17171.436
12573,1434.0166,36647.35,17151.318
12574,1433.2761,38702.703,17502.432
12575,1742.8107,38689.836,17899.29
12576,1344.8921,37934.652,16825.09
12577,1928.8683,38646.02,17979.797
12578,1516.1161,35645.96,16688.16
12579,1524.4744,40629.7,18057.303
12580,1086.0243,36478.12,16920.135
12581,1460.7589,37920.125,18202.775
12582,1189.4633,38068.35,17366.977
12583,1300.2529,41098.69,18960.238
12584,1718.0382,36888.824,17837.205
12585,1478.0776,36903.547,16745.148
12586,1602.9993,37692.2,17549.244
12587,1303.6439,37148.66,17235.572
12588,1414.1157,39122.28,17914.363
12589,1930.9718,39397.87,18665.188
12590,1800.3529,35962.55,17478.256
12591,1541.7607,36598.3,17183.88
12592,1495.2695,40251.64,17727
12593,1691.5912,41567.812,18527.049
12594,1635.5859,38487.633,17435.791
12595,1576.3806,38532.375,17527.94
12596,1660.324,38354.707,17749.352
12597,1506.7084,36241.59,16276.058
12598,1442.9712,38056.39,18383.102
12599,942.97394,39888.246,17732.775
12600,1945.4978,39378.38,18155.785
12601,1690.6105,39515.734,18378.76
12602,1528.8251,37159.254,17273.07
12603,1835.2919,37802.01,17750.477
12604,1413.9496,38107.984,16426.387
12605,1448.8354,38970.11,17265.906
12606,1559.5009,39418.867,17359.137
12607,1653.7535,39446.316,18439.227
12608,1897.0248,36586.33,17317.627
12609,1206.7349,37707.008,17286.969
12610,1631.1063,36111.58,17423.908
12611,1188.9744,38634.77,17315.121
12612,2225.376,37863.418,17197.672
12613,2009.1694,36737.715,16737.748
12614,1612.7972,38400.08,18279.785
12615,1835.1501,38904.43,18205.088
12616,1916.4983,37028.598,17906.9
12617,1367.6519,37754.953,17708.262
12618,2088.6543,38335.44,17055.58
12619,2091.067,39874.797,17926.855
12620,1685.1769,39611.594,16945.736
12621,1878.4353,38901.266,17633.93
12622,1950.5319,39950.883,18187.445
12623,1554.7294,37868.82,17853.787
12624,1761.5171,38527.203,17427.67
12625,1644.7247,38067.668,17283.477
12626,1635.4379,37051.312,16832.568
12627,1237.064,39690.773,17919.906
12628,1305.3231,38256.64,16953.512
12629,1883.0393,36922.137,16791.527
12630,1184.8059,38889.207,18146.6
12631,1218.793,40730.62,18225.326
12632,1465.0334,36402.48,17118.912
12633,1803.6556,38354.324,17464.574
12634,1594.2595,38459.426,17171.93
12635,1452.6296,37862.34,16810.906
12636,1333.3647,37116.53,17958.31
12637,1424.696,38872.336,17388.22
12638,1085.8218,38289.008,17381.635
12639,1559.4266,40661.902,18000.652
12640,1590.4458,39530.742,18079.96
12641,1244.1116,41099.242,18282.13
12642,1604.8654,38791.598,17741.729
12643,1633.3114,38283.82,18050.924
12644,1310.9253,40006.938,17694.469
12645,1449.8688,32800.965,14961.939
12646,1547.7047,38411.22,17634.479
12647,1502.593,38419.223,18088.79
12648,1544.0494,36363.26,17499.998
12649,1380.503,38521.375,17798.633
12650,1417.334,38056.145,17298.922
12651,1699.0181,37866.53,17575.285
12652,1825.1263,38943.426,18366.719
12653,1558.9126,35540.188,16560.45
12654,1570.7236,38163.258,16294.337
12655,1813.132,36661.08,16994.719
12656,1400.5027,38881.25,17798.002
12657,1676.4508,37612.445,17481.791
12658,1583.7592,37417.613,17882.55
12659,1679.9282,41407.13,18261.656
12660,1395.0901,40113.055,18460.545
12661,1751.0034,36433.87,16440.03
12662,2146.9314,38862.742,18669.82
12663,1833.7676,39516.85,17890.318
12664,1913.9662,39144.086,18096.443
12665,1685.9624,37862.703,17821.371
12666,1596.3638,37569.195,16489.848
12667,943.7399,39507.75,16759.1
12668,1533.4899,37405.99,16988.406
12669,1269.0939,36998.234,16053.832
12670,1361.019,37771.242,17830.12
12671,1589.8496,40283.766,17605.807
12672,1213.8605,37873.734,17042.52
12673,1626.8059,36568.12,17710.482
12674,1983.0267,39328.88,17743.086
12675,1519.688,38934.223,16875.967
12676,1227.7095,36514.52,16536.992
12677,1599.3926,40456.105,18677.387
12678,1322.1442,39312.582,17024.836
12679,1816.9907,39774.812,18164.398
